,Fecha Hora,Hora,Nivel OK,Fixed Date,Minute
132040,44555.57639,0.576388889,215,44555,ok
132050,44555.58333,0.583333333,215,44555,ok
132060,44555.59028,0.590277778,215,44555,ok
132070,44555.59722,0.597222222,215,44555,ok
132080,44555.60417,0.604166667,215,44555,ok
132090,44555.61111,0.611111111,215,44555,ok
132100,44555.61806,0.618055556,215,44555,ok
132110,44555.625,0.625,215,44555,ok
132120,44555.63194,0.631944444,215,44555,ok
132130,44555.63889,0.638888889,215,44555,ok
132140,44555.64583,0.645833333,215,44555,ok
132150,44555.65278,0.652777778,215,44555,ok
132160,44555.65972,0.659722222,215,44555,ok
132170,44555.66667,0.666666667,215,44555,ok
132180,44555.67361,0.673611111,215,44555,ok
132190,44555.68056,0.680555556,215,44555,ok
132200,44555.6875,0.6875,215,44555,ok
132210,44555.69444,0.694444444,215,44555,ok
132220,44555.70139,0.701388889,215,44555,ok
132230,44555.70833,0.708333333,215,44555,ok
132240,44555.71528,0.715277778,215,44555,ok
132250,44555.72222,0.722222222,215,44555,ok
132260,44555.72917,0.729166667,215,44555,ok
132270,44555.73611,0.736111111,215,44555,ok
132280,44555.74306,0.743055556,215,44555,ok
132290,44555.75,0.75,215,44555,ok
132300,44555.75694,0.756944444,215,44555,ok
132310,44555.76389,0.763888889,215,44555,ok
132320,44555.77083,0.770833333,215,44555,ok
132330,44555.77778,0.777777778,215,44555,ok
132340,44555.78472,0.784722222,215,44555,ok
132350,44555.79167,0.791666667,215,44555,ok
132360,44555.79861,0.798611111,215,44555,ok
132370,44555.80556,0.805555556,215,44555,ok
132380,44555.8125,0.8125,215,44555,ok
132390,44555.81944,0.819444444,215,44555,ok
132400,44555.82639,0.826388889,215,44555,ok
132410,44555.83333,0.833333333,215,44555,ok
132420,44555.84028,0.840277778,215,44555,ok
132430,44555.84722,0.847222222,215,44555,ok
132440,44555.85417,0.854166667,215,44555,ok
132450,44555.86111,0.861111111,215,44555,ok
132460,44555.8681,0.868101852,215,44555,ok
132470,44555.87502,0.875023148,215,44555,ok
132480,44555.88194,0.881944444,215,44555,ok
132490,44555.8889,0.888900463,215,44555,ok
132519,44555.90972,0.909722222,215,44555,ok
132529,44555.91667,0.916666667,215,44555,ok
132539,44555.92362,0.923622685,215,44555,ok
132549,44555.93056,0.930555556,215,44555,ok
132559,44555.9375,0.9375,215,44555,ok
132569,44555.94446,0.944456019,215,44555,ok
132576,44555.95185,0.951851852,215,44555,ok
132587,44555.95854,0.958541667,215,44555,ok
132606,44555.97262,0.972615741,215,44555,ok
132616,44555.97929,0.979293981,215,44555,ok
132626,44555.98612,0.986122685,215,44555,ok
132636,44555.99306,0.993055556,215,44555,ok
132646,44556.00017,0.000173611,215,44556,ok
132656,44556.007,0.007002315,215,44556,ok
132666,44556.01389,0.013888889,215,44556,ok
132676,44556.02084,0.020844907,215,44556,ok
132686,44556.02778,0.027777778,211,44556,ok
132703,44556.04168,0.041678241,211,44556,ok
132713,44556.04861,0.048611111,211,44556,ok
132723,44556.05556,0.055555556,211,44556,ok
132733,44556.0625,0.0625,211,44556,ok
132743,44556.06944,0.069444444,211,44556,ok
132753,44556.07639,0.076388889,211,44556,ok
132763,44556.08333,0.083333333,211,44556,ok
132773,44556.09028,0.090277778,211,44556,ok
132783,44556.09722,0.097222222,211,44556,ok
132793,44556.10417,0.104166667,211,44556,ok
132803,44556.11111,0.111111111,211,44556,ok
132813,44556.11806,0.118055556,211,44556,ok
132823,44556.125,0.125,210,44556,ok
132833,44556.13194,0.131944444,210,44556,ok
132843,44556.13889,0.138888889,210,44556,ok
132845,44556.87501,0.875011574,0,44556,ok
132855,44556.88196,0.881956019,212,44556,ok
132865,44556.88889,0.888888889,212,44556,ok
132875,44556.89583,0.895833333,212,44556,ok
132885,44556.90278,0.902777778,212,44556,ok
132895,44556.90972,0.909722222,213,44556,ok
132905,44556.91667,0.916666667,213,44556,ok
132915,44556.92362,0.923622685,213,44556,ok
132925,44556.93056,0.930555556,213,44556,ok
132935,44556.9375,0.9375,213,44556,ok
132945,44556.94444,0.944444444,213,44556,ok
132955,44556.95139,0.951388889,213,44556,ok
132965,44556.95833,0.958333333,213,44556,ok
132975,44556.96528,0.965277778,213,44556,ok
132985,44556.97222,0.972222222,213,44556,ok
132995,44556.97917,0.979166667,213,44556,ok
133001,44556.98627,0.986273148,213,44556,ok
133011,44556.99306,0.993055556,209,44556,ok
133027,44557.0,0.0,206,44557,ok
133037,44557.00694,0.006944444,207,44557,ok
133047,44557.01389,0.013888889,208,44557,ok
133057,44557.02083,0.020833333,208,44557,ok
133067,44557.02778,0.027777778,209,44557,ok
133077,44557.03472,0.034722222,204,44557,ok
133087,44557.04167,0.041666667,201,44557,ok
133097,44557.04861,0.048611111,204,44557,ok
133107,44557.05556,0.055555556,206,44557,ok
133117,44557.0625,0.0625,205,44557,ok
133127,44557.06944,0.069444444,205,44557,ok
133137,44557.07639,0.076388889,204,44557,ok
133147,44557.08333,0.083333333,204,44557,ok
133157,44557.09029,0.090289352,204,44557,ok
133167,44557.09722,0.097222222,204,44557,ok
133177,44557.10417,0.104166667,204,44557,ok
133187,44557.11111,0.111111111,203,44557,ok
133197,44557.11806,0.118055556,203,44557,ok
133207,44557.125,0.125,205,44557,ok
133217,44557.13194,0.131944444,206,44557,ok
133227,44557.13889,0.138888889,206,44557,ok
133237,44557.14583,0.145833333,205,44557,ok
133247,44557.15278,0.152777778,205,44557,ok
133257,44557.15972,0.159722222,206,44557,ok
133267,44557.16667,0.166666667,206,44557,ok
133283,44557.18056,0.180555556,205,44557,ok
133293,44557.1875,0.1875,205,44557,ok
133303,44557.19444,0.194444444,206,44557,ok
133318,44557.20139,0.201388889,205,44557,ok
133328,44557.20833,0.208333333,205,44557,ok
133338,44557.21528,0.215277778,206,44557,ok
133348,44557.22222,0.222222222,205,44557,ok
133358,44557.22917,0.229166667,205,44557,ok
133368,44557.23611,0.236111111,205,44557,ok
133378,44557.24306,0.243055556,205,44557,ok
133388,44557.25,0.25,206,44557,ok
133398,44557.25694,0.256944444,206,44557,ok
133408,44557.26389,0.263888889,205,44557,ok
133418,44557.27083,0.270833333,205,44557,ok
133428,44557.27778,0.277777778,205,44557,ok
133438,44557.28472,0.284722222,205,44557,ok
133444,44557.29167,0.291666667,205,44557,ok
133454,44557.29861,0.298611111,205,44557,ok
133464,44557.30556,0.305555556,205,44557,ok
133474,44557.3125,0.3125,205,44557,ok
133489,44557.31944,0.319444444,206,44557,ok
133499,44557.32639,0.326388889,207,44557,ok
133509,44557.33333,0.333333333,207,44557,ok
133519,44557.34028,0.340277778,207,44557,ok
133529,44557.34722,0.347222222,207,44557,ok
133539,44557.35417,0.354166667,207,44557,ok
133549,44557.36111,0.361111111,207,44557,ok
133559,44557.36806,0.368055556,207,44557,ok
133569,44557.375,0.375,207,44557,ok
133579,44557.38194,0.381944444,206,44557,ok
133589,44557.38889,0.388888889,207,44557,ok
133595,44557.39584,0.395844907,207,44557,ok
133605,44557.40278,0.402777778,206,44557,ok
133615,44557.40972,0.409722222,204,44557,ok
133625,44557.41667,0.416666667,203,44557,ok
133635,44557.42361,0.423611111,202,44557,ok
133640,44557.42369,0.42369213,202,44557,ok
133650,44557.43056,0.430555556,201,44557,ok
133660,44557.4375,0.4375,199,44557,ok
133670,44557.44444,0.444444444,200,44557,ok
133680,44557.45139,0.451388889,201,44557,ok
133690,44557.45833,0.458333333,203,44557,ok
133700,44557.46528,0.465277778,204,44557,ok
133710,44557.47222,0.472222222,205,44557,ok
133720,44557.47917,0.479166667,205,44557,ok
133730,44557.48611,0.486111111,206,44557,ok
133740,44557.49306,0.493055556,207,44557,ok
133750,44557.5,0.5,207,44557,ok
133760,44557.50694,0.506944444,207,44557,ok
133770,44557.51389,0.513888889,208,44557,ok
133780,44557.52083,0.520833333,208,44557,ok
133790,44557.52778,0.527777778,208,44557,ok
133800,44557.53472,0.534722222,206,44557,ok
133810,44557.54167,0.541666667,207,44557,ok
133820,44557.54861,0.548611111,207,44557,ok
133830,44557.55556,0.555555556,205,44557,ok
133840,44557.5625,0.5625,204,44557,ok
133850,44557.56944,0.569444444,205,44557,ok
133860,44557.57639,0.576388889,206,44557,ok
133870,44557.58333,0.583333333,206,44557,ok
133880,44557.59028,0.590277778,207,44557,ok
133890,44557.59722,0.597222222,206,44557,ok
133900,44557.60417,0.604166667,205,44557,ok
133910,44557.61111,0.611111111,204,44557,ok
133920,44557.61806,0.618055556,203,44557,ok
133930,44557.625,0.625,202,44557,ok
133940,44557.63194,0.631944444,200,44557,ok
133950,44557.63889,0.638888889,197,44557,ok
133960,44557.64583,0.645833333,197,44557,ok
133970,44557.65278,0.652777778,198,44557,ok
133980,44557.65972,0.659722222,199,44557,ok
133990,44557.66667,0.666666667,200,44557,ok
134000,44557.67361,0.673611111,201,44557,ok
134010,44557.68056,0.680555556,201,44557,ok
134020,44557.6875,0.6875,202,44557,ok
134030,44557.69444,0.694444444,202,44557,ok
134040,44557.70139,0.701388889,201,44557,ok
134050,44557.70833,0.708333333,200,44557,ok
134060,44557.71528,0.715277778,200,44557,ok
134070,44557.72222,0.722222222,202,44557,ok
134080,44557.72917,0.729166667,203,44557,ok
134090,44557.73611,0.736111111,203,44557,ok
134100,44557.74306,0.743055556,204,44557,ok
134110,44557.75,0.75,204,44557,ok
134120,44557.75694,0.756944444,203,44557,ok
134130,44557.76389,0.763888889,204,44557,ok
134140,44557.77083,0.770833333,204,44557,ok
134150,44557.77778,0.777777778,205,44557,ok
134160,44557.78472,0.784722222,204,44557,ok
134170,44557.79167,0.791666667,204,44557,ok
134180,44557.79861,0.798611111,204,44557,ok
134190,44557.80556,0.805555556,206,44557,ok
134200,44557.8125,0.8125,206,44557,ok
134210,44557.81944,0.819444444,205,44557,ok
134220,44557.82639,0.826388889,205,44557,ok
134230,44557.83333,0.833333333,205,44557,ok
134240,44557.84028,0.840277778,205,44557,ok
134250,44557.84722,0.847222222,206,44557,ok
134260,44557.85417,0.854166667,207,44557,ok
134270,44557.86111,0.861111111,206,44557,ok
134280,44557.86806,0.868055556,207,44557,ok
134290,44557.875,0.875,207,44557,ok
134300,44557.88194,0.881944444,208,44557,ok
134310,44557.88889,0.888888889,208,44557,ok
134320,44557.89583,0.895833333,207,44557,ok
134330,44557.90278,0.902777778,206,44557,ok
134340,44557.90972,0.909722222,206,44557,ok
134350,44557.91667,0.916666667,207,44557,ok
134360,44557.92361,0.923611111,207,44557,ok
134370,44557.93056,0.930555556,208,44557,ok
134380,44557.9375,0.9375,208,44557,ok
134390,44557.94444,0.944444444,209,44557,ok
134400,44557.95139,0.951388889,209,44557,ok
134410,44557.95833,0.958333333,209,44557,ok
134420,44557.96528,0.965277778,209,44557,ok
134430,44557.97222,0.972222222,210,44557,ok
134440,44557.97917,0.979166667,209,44557,ok
134450,44557.98611,0.986111111,207,44557,ok
134460,44557.99306,0.993055556,206,44557,ok
134470,44558.0,0.0,205,44558,ok
134480,44558.00694,0.006944444,204,44558,ok
134490,44558.01389,0.013888889,204,44558,ok
134500,44558.02083,0.020833333,205,44558,ok
134510,44558.02778,0.027777778,206,44558,ok
134520,44558.03472,0.034722222,207,44558,ok
134530,44558.04167,0.041666667,208,44558,ok
134540,44558.04861,0.048611111,208,44558,ok
134550,44558.05556,0.055555556,207,44558,ok
134560,44558.0625,0.0625,205,44558,ok
134570,44558.06944,0.069444444,204,44558,ok
134580,44558.07639,0.076388889,203,44558,ok
134590,44558.08333,0.083333333,204,44558,ok
134600,44558.09028,0.090277778,205,44558,ok
134610,44558.09722,0.097222222,206,44558,ok
134620,44558.10417,0.104166667,206,44558,ok
134630,44558.11111,0.111111111,207,44558,ok
134640,44558.11806,0.118055556,206,44558,ok
134650,44558.125,0.125,205,44558,ok
134660,44558.13194,0.131944444,206,44558,ok
134670,44558.13889,0.138888889,205,44558,ok
134680,44558.14583,0.145833333,204,44558,ok
134690,44558.15278,0.152777778,202,44558,ok
134700,44558.15972,0.159722222,202,44558,ok
134710,44558.16667,0.166666667,201,44558,ok
134720,44558.17361,0.173611111,201,44558,ok
134730,44558.18056,0.180555556,202,44558,ok
134740,44558.1875,0.1875,203,44558,ok
134750,44558.19444,0.194444444,204,44558,ok
134760,44558.20139,0.201388889,204,44558,ok
134767,44558.20863,0.208634259,204,44558,ok
134777,44558.21528,0.215277778,204,44558,ok
134789,44558.2228,0.222800926,203,44558,ok
134799,44558.22917,0.229166667,202,44558,ok
134814,44558.23611,0.236111111,202,44558,ok
134821,44558.24363,0.243634259,202,44558,ok
134825,44558.25755,0.257546296,202,44558,ok
134835,44558.27083,0.270833333,203,44558,ok
134845,44558.27778,0.277777778,203,44558,ok
134855,44558.28472,0.284722222,203,44558,ok
134865,44558.29167,0.291666667,205,44558,ok
134875,44558.29861,0.298611111,205,44558,ok
134885,44558.30556,0.305555556,205,44558,ok
134899,44558.31944,0.319444444,206,44558,ok
134909,44558.32639,0.326388889,207,44558,ok
134919,44558.33333,0.333333333,208,44558,ok
134929,44558.34028,0.340277778,208,44558,ok
134939,44558.34722,0.347222222,208,44558,ok
134949,44558.35417,0.354166667,206,44558,ok
134959,44558.36111,0.361111111,205,44558,ok
134969,44558.36806,0.368055556,206,44558,ok
134979,44558.375,0.375,206,44558,ok
134989,44558.38194,0.381944444,207,44558,ok
134999,44558.38889,0.388888889,207,44558,ok
135009,44558.39583,0.395833333,207,44558,ok
135019,44558.40278,0.402777778,207,44558,ok
135029,44558.40972,0.409722222,208,44558,ok
135039,44558.41667,0.416666667,208,44558,ok
135049,44558.42361,0.423611111,208,44558,ok
135059,44558.43056,0.430555556,207,44558,ok
135069,44558.4375,0.4375,205,44558,ok
135079,44558.44444,0.444444444,205,44558,ok
135089,44558.45139,0.451388889,205,44558,ok
135099,44558.45833,0.458333333,205,44558,ok
135109,44558.46528,0.465277778,206,44558,ok
135119,44558.47222,0.472222222,207,44558,ok
135129,44558.47917,0.479166667,207,44558,ok
135139,44558.48611,0.486111111,207,44558,ok
135149,44558.49306,0.493055556,208,44558,ok
135159,44558.5,0.5,208,44558,ok
135169,44558.50694,0.506944444,208,44558,ok
135179,44558.51389,0.513888889,208,44558,ok
135189,44558.52083,0.520833333,208,44558,ok
135199,44558.52778,0.527777778,207,44558,ok
135209,44558.53472,0.534722222,207,44558,ok
135219,44558.54167,0.541666667,206,44558,ok
135229,44558.54861,0.548611111,204,44558,ok
135239,44558.55556,0.555555556,203,44558,ok
135249,44558.5625,0.5625,203,44558,ok
135259,44558.56944,0.569444444,202,44558,ok
135269,44558.57639,0.576388889,202,44558,ok
135279,44558.58333,0.583333333,202,44558,ok
135289,44558.59028,0.590277778,201,44558,ok
135299,44558.59722,0.597222222,196,44558,ok
135309,44558.60417,0.604166667,192,44558,ok
135319,44558.61111,0.611111111,191,44558,ok
135329,44558.61806,0.618055556,192,44558,ok
135339,44558.625,0.625,194,44558,ok
135349,44558.63194,0.631944444,196,44558,ok
135359,44558.63889,0.638888889,198,44558,ok
135369,44558.64583,0.645833333,199,44558,ok
135379,44558.65278,0.652777778,200,44558,ok
135389,44558.65972,0.659722222,200,44558,ok
135399,44558.66667,0.666666667,200,44558,ok
135409,44558.67361,0.673611111,201,44558,ok
135419,44558.68056,0.680555556,202,44558,ok
135429,44558.6875,0.6875,203,44558,ok
135439,44558.69444,0.694444444,203,44558,ok
135449,44558.70139,0.701388889,202,44558,ok
135459,44558.70833,0.708333333,202,44558,ok
135469,44558.71528,0.715277778,203,44558,ok
135479,44558.72222,0.722222222,198,44558,ok
135489,44558.72917,0.729166667,198,44558,ok
135499,44558.73611,0.736111111,194,44558,ok
135509,44558.74306,0.743055556,194,44558,ok
135519,44558.75,0.75,195,44558,ok
135529,44558.75694,0.756944444,197,44558,ok
135539,44558.76389,0.763888889,200,44558,ok
135549,44558.77083,0.770833333,197,44558,ok
135559,44558.77778,0.777777778,196,44558,ok
135569,44558.78472,0.784722222,196,44558,ok
135579,44558.79167,0.791666667,197,44558,ok
135589,44558.79861,0.798611111,197,44558,ok
135599,44558.80556,0.805555556,198,44558,ok
135609,44558.8125,0.8125,199,44558,ok
135619,44558.81944,0.819444444,201,44558,ok
135629,44558.82639,0.826388889,203,44558,ok
135639,44558.83333,0.833333333,205,44558,ok
135649,44558.84028,0.840277778,206,44558,ok
135659,44558.84722,0.847222222,207,44558,ok
135669,44558.85417,0.854166667,208,44558,ok
135679,44558.86111,0.861111111,209,44558,ok
135689,44558.86806,0.868055556,209,44558,ok
135699,44558.87501,0.875011574,207,44558,ok
135709,44558.88194,0.881944444,204,44558,ok
135719,44558.88889,0.888888889,205,44558,ok
135729,44558.89583,0.895833333,206,44558,ok
135739,44558.90278,0.902777778,207,44558,ok
135749,44558.90972,0.909722222,208,44558,ok
135759,44558.91667,0.916666667,209,44558,ok
135769,44558.92361,0.923611111,209,44558,ok
135779,44558.93056,0.930555556,209,44558,ok
135789,44558.9375,0.9375,210,44558,ok
135799,44558.94444,0.944444444,210,44558,ok
135809,44558.95139,0.951388889,210,44558,ok
135819,44558.95833,0.958333333,211,44558,ok
135829,44558.96528,0.965277778,211,44558,ok
135839,44558.97222,0.972222222,211,44558,ok
135849,44558.97917,0.979166667,211,44558,ok
135859,44558.98611,0.986111111,209,44558,ok
135869,44558.99306,0.993055556,207,44558,ok
135879,44559.0,0.0,205,44559,ok
135889,44559.00694,0.006944444,206,44559,ok
135899,44559.01389,0.013888889,207,44559,ok
135909,44559.02083,0.020833333,208,44559,ok
135919,44559.02778,0.027777778,208,44559,ok
135929,44559.03472,0.034722222,209,44559,ok
135939,44559.04167,0.041666667,209,44559,ok
135949,44559.04861,0.048611111,210,44559,ok
135959,44559.05556,0.055555556,210,44559,ok
135969,44559.0625,0.0625,210,44559,ok
135979,44559.06944,0.069444444,211,44559,ok
135989,44559.07639,0.076388889,211,44559,ok
135999,44559.08333,0.083333333,211,44559,ok
136009,44559.09028,0.090277778,212,44559,ok
136019,44559.09722,0.097222222,212,44559,ok
136029,44559.10417,0.104166667,212,44559,ok
136039,44559.11111,0.111111111,212,44559,ok
136049,44559.11806,0.118055556,212,44559,ok
136059,44559.125,0.125,212,44559,ok
136069,44559.13194,0.131944444,213,44559,ok
136079,44559.13889,0.138888889,213,44559,ok
136089,44559.14583,0.145833333,213,44559,ok
136099,44559.15278,0.152777778,213,44559,ok
136109,44559.15972,0.159722222,213,44559,ok
136115,44559.16667,0.166666667,213,44559,ok
136125,44559.17361,0.173611111,213,44559,ok
136135,44559.18056,0.180555556,213,44559,ok
136145,44559.1875,0.1875,213,44559,ok
136155,44559.19444,0.194444444,213,44559,ok
136165,44559.20139,0.201388889,214,44559,ok
136175,44559.20833,0.208333333,214,44559,ok
136185,44559.21528,0.215277778,214,44559,ok
136191,44559.21596,0.215960648,214,44559,ok
136201,44559.22222,0.222222222,214,44559,ok
136211,44559.22917,0.229166667,214,44559,ok
136221,44559.23611,0.236111111,214,44559,ok
136231,44559.24306,0.243055556,214,44559,ok
136241,44559.25,0.25,214,44559,ok
136251,44559.25694,0.256944444,214,44559,ok
136261,44559.26389,0.263888889,214,44559,ok
136271,44559.27083,0.270833333,214,44559,ok
136281,44559.27778,0.277777778,214,44559,ok
136291,44559.28472,0.284722222,214,44559,ok
136301,44559.29167,0.291666667,214,44559,ok
136311,44559.29861,0.298611111,215,44559,ok
136321,44559.30556,0.305555556,215,44559,ok
136331,44559.3125,0.3125,215,44559,ok
136341,44559.31944,0.319444444,215,44559,ok
136351,44559.32639,0.326388889,215,44559,ok
136361,44559.33333,0.333333333,215,44559,ok
136371,44559.34028,0.340277778,215,44559,ok
136381,44559.34722,0.347222222,215,44559,ok
136391,44559.35417,0.354166667,215,44559,ok
136401,44559.36111,0.361111111,215,44559,ok
136411,44559.36806,0.368055556,215,44559,ok
136421,44559.375,0.375,215,44559,ok
136431,44559.38194,0.381944444,215,44559,ok
136441,44559.38889,0.388888889,215,44559,ok
136451,44559.39583,0.395833333,215,44559,ok
136461,44559.40278,0.402777778,215,44559,ok
136471,44559.40972,0.409722222,215,44559,ok
136481,44559.41667,0.416666667,215,44559,ok
136491,44559.42361,0.423611111,215,44559,ok
136501,44559.43056,0.430555556,215,44559,ok
136511,44559.4375,0.4375,215,44559,ok
136521,44559.44444,0.444444444,215,44559,ok
136531,44559.45139,0.451388889,215,44559,ok
136541,44559.45833,0.458333333,215,44559,ok
136551,44559.46528,0.465277778,215,44559,ok
136561,44559.47222,0.472222222,215,44559,ok
136571,44559.47917,0.479166667,215,44559,ok
136581,44559.48611,0.486111111,215,44559,ok
136591,44559.49306,0.493055556,215,44559,ok
136601,44559.5,0.5,215,44559,ok
136611,44559.50694,0.506944444,214,44559,ok
136621,44559.51389,0.513888889,214,44559,ok
136631,44559.52086,0.520856481,214,44559,ok
136641,44559.52778,0.527777778,214,44559,ok
136651,44559.53472,0.534722222,214,44559,ok
136661,44559.54167,0.541666667,214,44559,ok
136671,44559.54861,0.548611111,214,44559,ok
136681,44559.55556,0.555555556,214,44559,ok
136691,44559.5625,0.5625,214,44559,ok
136701,44559.56944,0.569444444,214,44559,ok
136711,44559.57639,0.576388889,214,44559,ok
136721,44559.58333,0.583333333,214,44559,ok
136731,44559.59028,0.590277778,214,44559,ok
136741,44559.59722,0.597222222,214,44559,ok
136751,44559.60417,0.604166667,214,44559,ok
136761,44559.61111,0.611111111,214,44559,ok
136771,44559.61806,0.618055556,214,44559,ok
136781,44559.625,0.625,214,44559,ok
136791,44559.63194,0.631944444,214,44559,ok
136801,44559.63889,0.638888889,214,44559,ok
136811,44559.64583,0.645833333,214,44559,ok
136821,44559.65278,0.652777778,213,44559,ok
136831,44559.65972,0.659722222,213,44559,ok
136841,44559.66668,0.666678241,213,44559,ok
136851,44559.67362,0.673622685,213,44559,ok
136861,44559.68056,0.680555556,213,44559,ok
136871,44559.6875,0.6875,213,44559,ok
136881,44559.69444,0.694444444,213,44559,ok
136891,44559.70139,0.701388889,213,44559,ok
136901,44559.70833,0.708333333,213,44559,ok
136911,44559.71528,0.715277778,213,44559,ok
136921,44559.72222,0.722222222,213,44559,ok
136931,44559.72917,0.729166667,213,44559,ok
136941,44559.73611,0.736111111,213,44559,ok
136951,44559.74306,0.743055556,213,44559,ok
136961,44559.75,0.75,212,44559,ok
136971,44559.75694,0.756944444,212,44559,ok
136981,44559.76389,0.763888889,212,44559,ok
136991,44559.77083,0.770833333,212,44559,ok
137001,44559.77778,0.777777778,212,44559,ok
137011,44559.78472,0.784722222,212,44559,ok
137021,44559.79167,0.791666667,212,44559,ok
137031,44559.79861,0.798611111,212,44559,ok
137041,44559.80556,0.805555556,212,44559,ok
137051,44559.8125,0.8125,212,44559,ok
137061,44559.81944,0.819444444,212,44559,ok
137071,44559.82639,0.826388889,212,44559,ok
137081,44559.83333,0.833333333,212,44559,ok
137091,44559.84028,0.840277778,212,44559,ok
137101,44559.84722,0.847222222,212,44559,ok
137111,44559.85417,0.854166667,212,44559,ok
137121,44559.86111,0.861111111,212,44559,ok
137131,44559.86806,0.868055556,212,44559,ok
137141,44559.875,0.875,212,44559,ok
137151,44559.88194,0.881944444,212,44559,ok
137161,44559.88889,0.888888889,212,44559,ok
137171,44559.89583,0.895833333,212,44559,ok
137181,44559.90278,0.902777778,212,44559,ok
137191,44559.90972,0.909722222,212,44559,ok
137201,44559.91667,0.916666667,212,44559,ok
137211,44559.92361,0.923611111,212,44559,ok
137221,44559.93056,0.930555556,212,44559,ok
137231,44559.93751,0.937511574,212,44559,ok
137241,44559.94444,0.944444444,212,44559,ok
137251,44559.95139,0.951388889,212,44559,ok
137261,44559.95833,0.958333333,212,44559,ok
137271,44559.96528,0.965277778,211,44559,ok
137281,44559.97222,0.972222222,211,44559,ok
137291,44559.97917,0.979166667,211,44559,ok
137301,44559.98611,0.986111111,209,44559,ok
137311,44559.99306,0.993055556,207,44559,ok
137321,44560.0,0.0,205,44560,ok
137331,44560.00694,0.006944444,207,44560,ok
137341,44560.01389,0.013888889,208,44560,ok
137351,44560.02083,0.020833333,208,44560,ok
137357,44560.02778,0.027777778,209,44560,ok
137367,44560.03472,0.034722222,209,44560,ok
137373,44560.03535,0.035347222,209,44560,ok
137383,44560.04167,0.041666667,210,44560,ok
137389,44560.04861,0.048611111,210,44560,ok
137394,44560.04866,0.048657407,210,44560,ok
137400,44560.05556,0.055555556,210,44560,ok
137410,44560.0625,0.0625,211,44560,ok
137416,44560.0625,0.0625,211,44560,ok
137426,44560.06944,0.069444444,211,44560,ok
137436,44560.07639,0.076388889,212,44560,ok
137446,44560.08333,0.083333333,212,44560,ok
137456,44560.09028,0.090277778,212,44560,ok
137466,44560.09722,0.097222222,212,44560,ok
137476,44560.10417,0.104166667,213,44560,ok
137486,44560.11111,0.111111111,213,44560,ok
137494,44563.90972,0.909722222,210,44563,ok
137504,44563.91667,0.916666667,209,44563,ok
137514,44563.92361,0.923611111,208,44563,ok
137524,44563.93056,0.930555556,206,44563,ok
137534,44563.9375,0.9375,205,44563,ok
137544,44563.94444,0.944444444,205,44563,ok
137554,44563.95139,0.951388889,204,44563,ok
137564,44563.95833,0.958333333,203,44563,ok
137574,44563.96528,0.965277778,202,44563,ok
137584,44563.97222,0.972222222,200,44563,ok
137594,44563.97917,0.979166667,197,44563,ok
137604,44563.98611,0.986111111,194,44563,ok
137614,44563.99306,0.993055556,193,44563,ok
137624,44564.0,0.0,194,44564,ok
137634,44564.00694,0.006944444,196,44564,ok
137644,44564.01389,0.013888889,198,44564,ok
137654,44564.02083,0.020833333,199,44564,ok
137664,44564.02778,0.027777778,201,44564,ok
137674,44564.03472,0.034722222,202,44564,ok
137684,44564.04167,0.041666667,202,44564,ok
137694,44564.04861,0.048611111,202,44564,ok
137704,44564.05556,0.055555556,203,44564,ok
137714,44564.0625,0.0625,203,44564,ok
137724,44564.06944,0.069444444,203,44564,ok
137734,44564.07639,0.076388889,204,44564,ok
137744,44564.08333,0.083333333,204,44564,ok
137754,44564.09028,0.090277778,204,44564,ok
137764,44564.09722,0.097222222,204,44564,ok
137774,44564.10417,0.104166667,204,44564,ok
137784,44564.11111,0.111111111,202,44564,ok
137794,44564.11806,0.118055556,202,44564,ok
137800,44564.125,0.125,202,44564,ok
137810,44564.13194,0.131944444,203,44564,ok
137820,44564.13889,0.138888889,204,44564,ok
137830,44564.14583,0.145833333,205,44564,ok
137840,44564.15278,0.152777778,204,44564,ok
137846,44564.15278,0.152777778,203,44564,ok
137856,44564.15972,0.159722222,201,44564,ok
137866,44564.16667,0.166666667,200,44564,ok
137876,44564.17361,0.173611111,200,44564,ok
137886,44564.18056,0.180555556,201,44564,ok
137896,44564.1875,0.1875,201,44564,ok
137906,44564.19444,0.194444444,199,44564,ok
137916,44564.20139,0.201388889,199,44564,ok
137926,44564.20833,0.208333333,198,44564,ok
137936,44564.21528,0.215277778,196,44564,ok
137946,44564.22222,0.222222222,195,44564,ok
137956,44564.22917,0.229166667,193,44564,ok
137966,44564.23611,0.236111111,193,44564,ok
137976,44564.24306,0.243055556,193,44564,ok
137986,44564.25,0.25,194,44564,ok
137996,44564.25694,0.256944444,194,44564,ok
138006,44564.26389,0.263888889,194,44564,ok
138016,44564.27084,0.270844907,193,44564,ok
138026,44564.27778,0.277777778,191,44564,ok
138036,44564.28472,0.284722222,189,44564,ok
138046,44564.29167,0.291666667,191,44564,ok
138056,44564.29861,0.298611111,191,44564,ok
138066,44564.30556,0.305555556,192,44564,ok
138076,44564.3125,0.3125,192,44564,ok
138086,44564.31944,0.319444444,191,44564,ok
138096,44564.32639,0.326388889,191,44564,ok
138106,44564.33333,0.333333333,191,44564,ok
138116,44564.34028,0.340277778,189,44564,ok
138126,44564.34722,0.347222222,191,44564,ok
138136,44564.35417,0.354166667,189,44564,ok
